1731598774924,275,6,316,6,78,6,249,6,117,6,6,13,52,13,97,32,91,209,45,216,58,130,6,6,19,202,0,71,150,13,229,58,58,384,26,6,58,329,322,19,289,350,32,411,26,58,209,58,58,209,275,84,275,343,404,65,474,495,104,65,316,137,117,336,26,296,97,336,52,418,39,183,329,84,329,6,502,329,19,502,123,150,343,6,336,377,110,322,110,296,316,474,78,143,169,343,289,39,296,97,296,488,350,45,289,356,104,150,19,356,58,137,52,78,343,58,439,45,137,377,336,104,117,78,336,302,26,397,78,322,117,189,282,316,481,275,302,137,336,202,350,363,130,446,163,137,524,189,71,143,467,123,137,356,356,110,123,502,110,130,97,343,97,275,336,329,329,502,78,397,110,316,377,52,137,336,143,163,163,6,384,453,176,322,6,404,474,71,446,363,150,65,143,302,84,322,316,363,19,117,269,329,460,545,65,343,91,343,65,296,58,488,309,71,363,329,460,71,78,302,363,45,269,104,19,350,163,322,370,117,282,316,6,377,26,411,163,71,262,0,453,156,6,336,329,329,163,363,169,78,169,404,26,117,356,356,296,183,316,45,329,32,453,117,316,6,84,13,453,123,391,329,143,130,32,309,137,453,58,322,356,460,13,316,391,104,65,84,309,350,117,130,370,78,384,110,156,343,363,19,356,343,130,377,65,322,370,91,488,143,363,110,316,117,123,309,130,322,78,336,350,104,370,110,316,516,26,110,370,91,343,65,322,110,495,439,45,110,363,130,350,343,91,13,391,32,350,104,377,130,78,370,137,356,202,32,45,39,322,336,117,322,356,13,45,235,322,183,84,316,322,196,97,316,343,45,289,39,363,163,58,150,309,6,336,84,302,156,65,404,363,52,58,329,39,336,6,39,39,467
1731598774992,275,45,316,26,0,13,262,13,39,26,19,6,52,13,26,137,6,32,58,296,32,19,6,110,169,150,26,0,117,19,269,6,117,269,19,229,58,411,262,6,316,309,58,411,26,13,269,13,65,384,58,32,65,336,509,104,495,13,432,65,110,45,84,282,350,71,356,117,32,509,32,110,446,467,110,26,418,143,356,439,32,397,411,474,19,336,176,384,52,6,384,384,32,509,97,130,302,137,52,377,322,13,336,45,26,343,603,130,32,343,350,117,336,117,39,453,45,65,329,446,97,432,309,71,163,309,384,78,397,91,322,343,39,316,509,309,343,104,52,329,91,524,183,13,104,322,282,545,13,97,289,384,189,65,336,130,269,156,350,104,78,432,39,137,309,26,65,425,26,343,130,302,163,538,45,377,19,418,322,356,411,97,143,309,163,439,336,58,19,384,78,143,45,350,363,196,343,39,363,117,322,356,117,329,104,110,370,137,130,356,574,0,384,52,45,91,52,130,474,370,117,329,329,84,336,336,425,156,262,130,289,329,150,336,78,363,488,163,350,71,150,104,384,130,336,78,143,329,202,397,84,309,343,91,6,336,336,117,404,384,343,13,123,336,322,176,322,336,110,52,343,189,39,467,156,329,110,123,137,343,397,150,370,397,282,84,289,275,481,32,336,130,322,350,97,336,363,350,137,336,343,163,322,296,453,343,26,26,343,58,19,363,356,117,316,289,370,117,289,336,71,397,363,117,84,130,350,156,104,39,91,309,156,39,143,467,137,39,370,97,343,123,65,78,143,363,71,58,322,58,350,32,356,117,123,104,309,356,97,176,322,425,123,329,282,446,104,391,163,65,343,84,39,370,316,117,363,329,19,350,104,26,411,439,509,130,123,39,262,397,117,356,130,302,249,117,432,117,356,336
1731598775129,269,13,275,39,6,150,209,13,58,0,6,6,58,71,6,156,209,296,13,19,262,196,19,6,189,6,123,6,91,117,13,143,52,269,52,316,13,356,370,45,58,6,282,13,275,26,13,123,235,282,296,78,242,19,418,377,460,183,453,58,397,52,176,6,91,322,384,432,78,19,302,78,163,91,439,150,439,316,150,19,474,481,71,322,65,39,370,32,446,39,336,117,130,137,316,143,329,110,316,45,163,446,58,363,104,356,350,316,150,377,336,104,156,336,97,343,137,474,336,488,123,502,202,411,404,336,302,516,130,397,196,336,176,91,336,356,404,432,123,97,309,316,377,45,350,282,78,110,302,336,91,418,104,336,26,189,196,117,460,78,150,150,377,26,404,488,350,130,71,404,19,350,343,183,343,130,329,71,370,329,350,117,309,45,329,336,509,52,91,363,446,26,384,329,19,481,45,91,110,110,322,370,104,363,123,91,150,446,370,150,316,363,130,356,84,97,91,163,97,302,336,84,137,356,350,104,123,363,58,97,150,322,289,130,176,336,104,370,130,391,117,404,71,356,52,370,65,58,356,183,130,309,117,363,356,209,143,329,150,104,343,169,453,329,384,52,488,91,58,302,322,370,110,363,71,322,316,446,117,309,391,350,71,336,350,302,26,329,91,123,343,322,32,370,52,356,222,71,302,302,104,336,39,163,45,370,52,343,39,296,143,336,350,84,343,143,130,404,350,322,156,329,156,91,78,6,418,78,52,316,156,13,71,370,163,19,343,6,156,104,183,97,19,104,13,370,309,123,143,446,65,117,58,130,6,363,84,309,123,397,39,137,309,329,32,309,350,316,363,65,336,377,26,163,0,343,150,336,183,336,45,329,19,296,6,343,143,336,289,32,176,169,130,104,350,322,370,322,39,176
1731598775334,282,0,309,71,39,117,150,45,6,91,6,0,39,65,169,156,0,322,229,45,249,13,6,196,123,26,13,84,26,84,196,13,45,216,363,222,13,391,439,71,84,425,6,377,130,19,302,6,91,474,329,370,58,329,130,117,84,446,343,350,32,117,488,6,418,350,176,474,84,19,343,137,460,91,418,65,481,502,78,32,13,336,269,71,45,474,104,52,391,65,91,502,269,32,117,356,26,150,282,343,65,97,117,363,13,356,71,289,391,143,363,130,356,26,446,282,502,163,411,91,432,65,104,343,104,363,169,356,350,488,110,150,329,316,78,309,329,123,78,336,84,350,123,19,110,363,481,309,377,123,130,117,397,26,71,13,384,78,137,384,19,97,329,176,84,316,183,377,143,117,404,97,474,163,19,350,316,150,370,130,176,377,329,104,370,370,110,524,488,26,91,104,370,363,150,97,350,322,84,202,509,13,143,110,163,329,91,350,189,269,343,97,202,350,39,384,143,58,322,130,169,356,130,363,467,84,123,411,143,316,110,39,123,343,110,302,19,19,418,143,65,130,363,350,356,322,39,296,104,45,509,391,370,150,350,104,336,156,350,176,65,32,384,78,350,196,150,302,130,117,363,363,123,439,196,45,262,363,84,316,117,32,363,84,110,169,137,336,316,322,13,343,495,84,110,363,71,104,39,282,282,91,370,356,196,397,97,411,6,363,110,336,163,65,137,377,110,336,84,329,391,343,19,439,13,391,26,32,143,104,363,39,216,370,453,123,19,316,302,316,316,6,104,322,453,163,397,322,343,336,137,439,350,117,329,130,97,336,19,322,336,356,117,309,343,370,156,343,97,384,350,137,316,84,137,322,343,97,316,343,137,169,84,26,336,58,104,350,322,150,370,58,343,336,52,322,370,350,123,123
1731598775605,302,13,316,32,26,6,222,13,32,110,6,71,130,19,104,39,19,196,316,52,189,209,0,19,13,65,0,6,110,6,269,19,45,262,32,377,229,32,411,52,58,432,6,104,329,45,130,65,19,336,411,460,52,322,343,123,26,242,343,363,84,322,460,391,13,84,97,495,130,460,84,391,39,495,150,343,453,481,19,439,411,350,336,370,26,302,104,275,411,453,97,52,78,309,316,110,65,52,26,117,322,370,343,32,336,117,123,439,183,123,377,123,343,13,488,176,350,163,329,39,363,97,363,110,363,397,432,150,329,104,309,78,309,309,425,45,52,460,156,329,363,78,322,104,309,282,183,370,39,322,322,488,39,117,32,377,71,117,391,467,156,446,97,130,329,19,377,156,524,123,19,104,350,110,289,350,84,343,110,446,150,169,356,495,84,329,336,32,350,130,123,316,150,370,137,269,32,13,137,123,97,309,343,65,143,65,296,343,137,209,19,370,156,130,322,336,13,404,143,249,336,356,432,52,411,97,71,329,65,78,425,84,350,356,137,495,343,45,309,418,524,39,39,322,78,19,316,176,117,446,336,176,58,343,39,404,117,39,32,289,97,84,309,91,336,336,104,169,404,65,377,411,350,411,13,150,397,216,377,97,481,97,163,391,117,302,143,19,336,110,356,137,474,502,117,302,336,19,502,45,309,117,336,45,296,282,196,91,336,302,117,91,123,343,350,84,289,350,45,356,84,391,104,356,329,343,453,13,343,446,78,130,329,453,19,309,183,309,176,309,117,370,97,104,343,322,71,356,130,524,52,97,343,322,202,91,356,137,336,329,52,356,123,350,163,97,397,78,425,117,329,130,163,169,343,137,350,19,156,322,356,316,123,97,58,6,316,71,169,309,322,32,425,19,26,425,84,350,130,296
1731598775741,275,13,336,52,0,117,196,196,13,117,19,13,0,104,123,52,13,309,91,32,222,189,45,19,6,97,19,0,104,97,6,104,39,343,384,97,391,6,336,19,316,391,78,425,91,32,425,19,209,404,302,58,255,377,19,84,439,13,316,19,130,316,446,117,104,163,322,39,336,370,91,302,411,13,397,71,432,202,130,32,275,384,6,446,110,156,123,269,78,418,39,391,255,84,418,97,453,91,249,356,316,356,137,78,329,350,6,391,104,377,110,356,316,336,71,156,336,104,202,296,117,32,350,356,545,163,91,32,343,411,384,150,97,296,343,130,52,363,316,495,97,296,65,309,370,309,6,156,350,329,78,356,84,130,329,104,495,316,143,350,183,350,39,329,65,97,329,350,488,117,296,481,356,336,137,343,316,336,6,316,316,156,460,84,39,370,143,32,336,78,6,176,71,289,32,411,32,110,329,411,84,391,502,39,309,84,117,356,91,91,343,117,329,391,156,350,176,309,78,329,52,356,289,370,150,336,104,322,350,91,350,0,322,137,350,91,163,156,356,202,0,474,97,97,322,169,58,363,104,130,26,474,531,150,329,104,97,509,97,130,0,418,32,110,363,91,150,130,488,78,302,45,502,71,343,309,370,143,350,45,474,110,97,363,377,78,289,13,282,316,137,343,91,384,130,104,329,163,78,329,130,52,343,91,65,336,130,309,91,350,130,0,495,296,343,329,52,356,150,336,91,350,71,19,397,329,377,123,156,356,425,143,377,97,329,117,123,309,488,143,65,58,356,6,196,78,425,6,123,316,130,363,329,45,32,183,150,329,137,356,336,356,39,329,163,343,343,58,156,32,516,343,356,39,97,13,363,377,343,370,123,329,137,309,350,123,322,336,110,163,316,446,343,137,336,209,202,356,123,370
1731598775877,289,0,282,13,6,71,104,13,26,71,39,32,0,78,52,32,117,209,104,13,269,6,13,6,78,6,91,6,143,32,163,13,130,282,45,322,289,26,377,123,78,453,0,282,45,296,26,189,169,32,84,296,104,302,117,117,439,78,275,296,117,123,524,45,275,343,343,363,26,322,65,84,65,545,309,110,432,502,84,156,322,432,39,425,52,425,329,196,91,425,13,176,397,13,6,560,104,384,78,97,13,137,524,26,52,336,97,289,350,169,336,329,39,137,156,336,343,65,316,384,460,78,150,329,391,255,453,411,52,143,356,117,110,104,39,350,296,123,363,460,97,104,71,560,91,110,384,130,289,137,322,329,329,97,137,329,411,302,71,26,32,370,322,289,302,78,137,322,453,71,322,370,143,13,289,316,350,336,363,84,370,316,296,356,143,363,26,356,143,603,425,137,356,97,39,350,150,45,329,91,78,316,39,316,336,6,336,216,137,370,6,143,84,343,322,137,343,343,110,143,329,143,71,363,143,117,302,329,130,336,78,432,356,176,322,356,19,343,97,467,397,26,189,91,316,316,78,363,322,460,13,322,97,123,302,343,524,13,117,169,343,460,97,336,350,322,363,117,65,282,130,329,316,350,65,104,363,439,143,150,296,336,474,110,370,91,19,282,538,117,425,45,356,183,110,350,6,370,336,322,84,143,249,104,150,19,289,26,156,446,6,130,302,78,91,336,163,289,316,117,176,370,91,78,336,163,329,65,370,137,91,411,316,13,183,322,322,65,474,343,143,189,26,343,71,329,6,356,78,32,309,350,163,176,78,377,329,189,439,143,91,137,117,329,143,65,329,163,302,78,363,356,130,91,104,39,309,130,0,384,130,316,391,302,6,404,97,363,91,322,19,110,350,343,91,343,363,130,123,296
1731598775945,275,13,269,65,19,123,117,13,13,19,58,52,65,123,6,78,6,183,45,176,222,13,13,0,143,26,0,110,130,19,242,39,110,39,52,329,39,397,255,78,242,531,91,32,336,302,13,45,26,52,309,26,309,84,363,123,169,26,84,322,26,296,137,309,282,397,143,52,432,52,397,78,302,78,78,137,350,432,71,289,343,411,84,130,58,391,104,32,545,13,384,39,356,350,343,78,322,110,336,6,45,269,123,377,169,425,39,130,567,350,322,39,336,97,32,336,363,97,356,65,363,13,296,329,216,384,13,26,350,418,502,78,343,343,350,52,336,343,397,130,65,32,130,336,336,13,350,84,19,71,84,296,343,78,336,91,32,52,343,343,481,91,130,316,343,97,156,302,432,322,143,467,209,356,316,39,150,322,123,377,137,110,467,343,425,104,289,309,350,117,316,78,39,336,84,316,397,6,78,183,336,65,418,123,123,356,110,282,52,336,52,363,26,384,130,123,39,453,84,350,91,363,97,71,39,130,316,45,235,370,110,71,391,84,163,229,350,163,117,453,216,143,343,377,137,460,391,474,19,350,316,58,446,163,97,404,91,343,356,39,130,169,336,350,350,143,329,143,363,363,130,71,169,453,316,123,343,439,343,13,336,52,356,137,336,110,26,350,13,137,104,377,356,289,269,110,316,26,117,137,363,481,71,322,84,13,123,350,156,110,110,84,370,84,117,91,336,150,322,78,516,26,309,302,78,363,356,343,91,302,110,370,137,391,329,363,104,123,384,176,343,183,309,19,474,84,363,363,19,460,78,322,302,356,176,309,425,363,71,377,71,363,104,91,78,78,137,356,52,432,329,343,356,123,336,104,6,52,411,65,316,309,130,384,183,350,19,78,309,322,19,370,19,350,110,176,370,150,143,163
1731598776150,343,26,282,26,249,13,249,58,26,91,6,0,39,130,0,45,150,45,169,209,26,163,13,176,13,26,6,97,117,58,150,235,32,336,370,391,45,13,110,65,52,343,45,350,32,45,363,316,65,32,316,19,439,509,45,384,58,446,84,296,110,302,104,71,275,26,336,343,460,71,425,78,453,481,91,189,302,302,329,39,363,52,78,524,32,336,329,78,130,39,255,391,176,316,196,78,282,391,176,32,581,329,343,150,336,377,26,309,446,39,163,343,336,453,137,97,356,329,26,130,439,19,481,183,329,163,336,432,516,52,196,189,269,150,377,150,322,65,78,6,391,176,391,13,71,343,156,356,384,495,13,453,19,110,91,143,123,356,32,356,150,84,316,91,316,176,425,296,356,425,32,329,189,329,302,322,143,370,418,439,91,163,32,130,71,302,329,183,316,143,474,39,309,150,13,289,156,343,391,502,97,343,110,329,123,363,309,71,84,329,391,117,296,117,322,130,316,117,363,329,189,336,209,363,52,397,58,65,143,370,104,91,289,156,78,329,6,78,117,363,509,117,370,143,302,316,117,169,343,196,343,52,183,439,150,309,143,329,329,316,322,196,196,453,19,110,309,296,296,117,350,97,289,460,97,322,130,377,356,343,343,156,370,363,336,329,97,163,26,356,229,302,377,343,343,137,384,6,39,425,302,370,71,183,418,545,488,13,343,316,350,183,137,350,196,363,189,169,343,363,97,13,316,123,356,329,216,78,460,39,117,343,502,329,104,91,78,329,150,316,336,104,275,350,336,156,289,91,425,137,117,453,117,26,329,343,137,336,143,316,32,78,329,302,316,6,65,104,418,65,150,316,45,329,322,117,309,316,163,322,65,350,104,336,309,6,439,78,343,216,370,137,453,65,130,474,336,336,91,163
1731598776286,282,39,309,71,19,143,255,0,32,39,104,6,143,26,6,65,117,222,13,196,6,209,130,26,52,104,6,97,6,52,0,137,269,13,19,411,289,39,350,78,32,425,13,467,13,356,78,229,309,65,289,322,343,467,39,384,58,302,137,309,350,531,189,65,275,110,6,391,316,309,329,446,13,26,71,91,316,370,397,78,411,104,446,531,123,391,137,377,524,91,391,411,39,460,91,32,524,65,350,343,97,322,52,32,418,150,356,384,150,130,130,356,52,567,91,262,156,117,302,329,13,123,296,363,52,545,58,316,316,370,104,26,343,13,404,45,150,316,150,316,411,19,404,150,316,411,13,363,65,13,0,329,143,117,329,78,370,117,110,84,439,150,467,350,137,150,163,150,91,296,336,117,432,336,156,110,439,156,350,117,202,363,110,58,71,45,363,91,343,316,363,439,137,350,13,418,176,78,156,150,322,6,296,39,350,130,363,460,370,123,418,19,289,289,363,78,411,117,356,343,296,163,316,137,156,65,363,370,343,183,336,156,78,432,163,104,19,329,302,356,32,356,91,336,377,104,350,117,45,13,460,65,26,377,302,104,316,26,336,350,104,71,32,309,58,13,296,156,71,262,302,117,336,65,163,156,282,45,363,309,169,322,196,363,104,150,350,71,71,322,104,322,289,336,45,322,343,117,39,439,329,65,336,296,356,130,495,309,137,350,495,143,343,163,163,296,343,84,45,350,356,45,350,123,117,343,183,137,329,117,78,117,104,309,363,97,78,343,143,309,322,329,104,19,91,418,432,446,97,316,84,350,19,163,6,104,97,302,91,19,329,343,65,377,84,329,343,110,97,370,110,343,117,163,52,32,316,78,189,316,91,343,302,322,143,150,350,322,32,289,65,343,343,156,302,350,143,425,104,123
1731598776421,282,39,336,32,13,150,229,19,196,6,13,91,19,13,13,150,216,84,26,229,26,104,6,52,13,6,117,150,45,13,123,249,19,242,336,370,6,377,269,52,282,495,45,52,6,52,309,391,150,39,322,32,453,110,384,117,404,404,117,78,110,384,52,6,391,39,97,302,13,169,296,467,502,110,130,117,343,117,309,169,488,65,84,467,163,130,104,123,460,289,19,356,189,322,143,495,65,336,6,19,269,26,509,6,370,123,91,397,78,509,336,336,343,176,39,363,123,91,411,65,363,137,52,411,117,78,370,336,322,356,117,143,363,117,350,202,384,104,363,516,336,143,104,302,104,560,110,322,350,39,552,13,363,356,26,269,84,322,370,363,13,356,104,296,91,110,289,169,19,363,13,296,350,156,71,343,336,78,110,439,404,104,377,104,350,91,363,143,350,350,343,91,439,183,78,137,78,350,350,255,343,404,150,296,13,329,137,397,137,329,363,104,370,137,78,123,432,196,370,150,336,467,58,467,316,439,19,432,143,97,329,336,289,110,336,110,397,91,524,189,123,356,130,71,363,356,110,384,143,97,97,363,302,336,137,309,91,432,91,329,52,343,189,343,343,137,84,329,169,336,143,350,329,309,26,6,322,78,84,156,322,439,13,439,110,137,39,350,446,137,137,189,309,322,356,110,370,336,117,169,411,123,97,110,329,26,377,495,45,363,26,137,143,302,117,343,123,418,343,163,336,309,104,275,316,336,0,65,45,6,446,104,117,336,329,176,474,509,26,39,411,143,363,130,322,316,71,296,302,329,432,97,163,391,176,446,432,123,150,322,52,377,117,391,309,45,363,26,350,391,104,316,91,39,495,249,143,39,130,65,302,19,275,336,316,91,336,336,356,104,474,397,84,322,117,432,117,356,343,91
1731598776489,269,26,336,39,209,183,242,39,13,104,0,13,91,117,6,189,39,39,176,13,71,110,13,275,58,71,130,32,6,32,130,222,282,91,97,404,26,404,377,26,309,363,432,91,309,45,377,316,269,296,377,13,488,209,467,32,183,370,143,255,19,249,411,296,329,411,84,84,363,91,363,453,137,6,130,316,363,65,350,329,418,488,137,377,117,137,336,78,216,91,97,78,350,343,104,329,391,78,453,336,39,467,143,110,411,363,52,509,370,425,13,117,110,322,509,143,397,71,282,84,143,411,183,439,6,84,13,336,52,316,39,350,481,425,130,302,130,65,6,309,123,377,350,350,97,391,91,474,123,176,39,343,343,137,282,370,110,404,78,97,78,350,316,32,78,509,13,350,289,363,137,316,130,19,474,343,45,78,343,104,377,110,453,329,336,65,322,350,65,84,391,19,39,329,71,84,350,130,104,316,322,404,52,150,343,370,350,123,130,316,163,117,336,52,343,336,495,97,302,316,189,19,343,110,117,377,84,104,123,39,343,123,350,156,39,19,495,316,302,350,84,516,130,336,322,117,309,32,516,84,474,130,474,309,329,52,384,130,97,350,123,350,370,104,336,104,356,32,302,117,296,350,363,316,377,350,453,117,130,130,169,343,316,336,117,156,6,363,32,404,163,143,78,78,137,150,329,84,104,289,117,52,316,356,13,343,45,32,189,302,143,329,117,336,150,110,104,322,343,104,370,296,130,356,169,117,350,262,322,302,404,71,309,336,110,78,65,343,117,302,322,143,329,282,91,343,370,143,391,418,117,6,377,84,336,104,363,13,143,336,289,189,343,13,104,110,322,370,130,343,91,302,117,269,329,156,26,52,65,322,384,13,65,356,156,363,150,289,363,322,137,302,316,19,39,350,163,370,104,104
1731598776829,269,45,269,71,13,13,123,26,6,6,39,71,6,65,123,183,6,97,209,229,26,196,78,6,19,13,19,110,0,6,91,19,78,282,52,229,316,71,391,45,432,363,71,78,6,404,296,65,255,13,404,13,130,509,524,32,350,460,39,411,97,282,71,110,316,350,91,289,397,97,377,58,432,481,71,123,425,39,350,446,39,130,432,45,117,350,19,524,13,350,104,432,65,52,460,130,432,58,296,150,97,176,343,397,65,316,163,316,343,91,524,481,110,176,425,411,13,384,13,343,84,143,65,502,91,391,45,350,104,104,316,336,336,65,316,343,104,329,117,117,6,282,19,163,316,502,19,516,39,110,176,163,343,176,363,26,370,163,370,163,329,91,356,384,65,309,123,13,296,156,137,322,71,384,189,343,32,343,391,71,432,163,97,39,432,296,78,350,363,163,322,123,150,467,91,356,78,343,84,150,45,350,110,439,32,19,531,97,242,322,130,32,19,26,78,104,329,123,322,343,123,453,32,71,329,350,97,495,123,343,150,316,404,163,474,32,322,350,370,123,143,26,370,137,137,370,117,329,418,52,316,356,343,391,130,6,356,32,91,262,350,137,336,176,356,156,19,336,65,439,71,130,329,356,26,322,336,150,516,65,481,350,130,123,336,329,329,52,343,13,329,336,32,104,329,343,343,71,6,363,495,52,26,163,309,343,123,123,110,97,336,370,45,363,91,309,91,309,336,91,343,481,91,336,474,71,302,6,502,13,316,150,350,163,322,329,39,453,137,19,84,350,176,316,150,418,65,336,316,163,130,296,110,391,32,432,26,262,65,302,84,336,97,356,117,150,363,370,117,460,71,39,316,336,370,363,176,404,117,117,302,19,336,110,65,130,296,91,296,336,350,91,391,329,19,322,363,110,329,176
1731598776899,316,39,329,39,183,169,26,183,19,0,71,26,6,45,19,78,169,13,242,255,71,39,19,19,6,6,97,13,156,6,156,65,13,282,78,343,32,336,6,104,404,97,377,58,6,302,309,13,309,58,302,19,370,26,453,52,404,453,150,488,343,322,39,296,309,474,58,474,45,91,336,322,78,19,45,446,26,117,516,71,123,289,289,52,453,425,0,143,117,322,117,425,137,377,488,91,58,19,343,356,397,391,52,143,391,97,13,384,502,84,45,309,130,39,439,516,150,404,296,169,350,137,65,84,350,509,91,336,91,316,329,316,91,336,322,377,329,130,117,110,176,350,39,336,6,137,397,183,163,169,302,6,84,309,26,222,329,343,91,296,391,91,123,91,329,343,6,110,460,78,411,150,39,156,356,336,176,363,404,91,411,84,356,432,65,370,39,411,363,13,78,322,163,329,343,39,296,309,97,58,110,91,397,91,78,322,52,363,150,467,316,350,39,377,460,391,71,356,397,110,391,71,302,117,336,216,502,32,183,137,309,350,524,104,425,52,156,117,439,13,71,52,356,356,343,176,343,97,524,343,39,343,137,343,397,384,91,58,488,71,275,156,343,91,26,275,460,19,495,309,156,377,156,467,123,322,356,370,84,32,329,26,52,363,39,350,316,110,156,370,336,91,316,356,130,316,322,39,343,329,150,377,322,322,350,110,329,91,163,143,356,130,84,316,6,322,343,397,104,425,58,356,350,6,474,150,356,110,439,97,123,6,78,78,143,130,117,26,104,411,32,249,322,130,91,446,481,91,269,460,137,343,71,350,39,104,110,322,6,567,123,123,39,329,189,309,336,78,329,39,58,58,350,45,336,117,58,78,163,329,104,350,91,104,163,350,343,117,322,350,123,91,343,39,71,363,316,32,343,384
1731598776965,275,19,363,58,45,143,176,183,216,6,117,13,58,6,78,52,6,52,222,6,183,65,13,117,216,19,13,137,0,6,150,163,13,316,123,289,6,384,65,13,356,350,439,13,329,289,235,363,13,0,19,97,384,26,460,65,356,495,104,439,6,336,52,104,275,150,26,509,58,91,156,336,531,176,336,495,26,58,404,65,404,316,6,404,209,65,495,143,329,104,156,391,26,363,384,97,343,123,356,97,446,439,78,336,117,117,58,418,78,282,446,97,130,91,302,19,156,322,123,19,322,343,322,316,117,316,397,336,39,329,336,117,356,97,78,356,329,78,104,370,163,19,104,411,322,302,316,183,150,538,78,309,391,19,453,460,296,13,91,336,329,176,6,13,97,282,137,110,488,26,309,336,123,156,302,156,117,350,309,363,104,356,370,336,163,425,13,58,123,169,39,282,84,343,84,356,350,137,467,316,343,84,65,282,370,65,474,123,322,110,309,150,110,110,289,130,123,26,397,39,474,97,32,356,356,97,363,404,289,343,316,322,156,130,363,302,289,39,453,137,6,296,91,19,336,343,329,391,137,189,370,176,343,531,123,150,196,78,275,6,117,309,432,78,397,117,343,189,350,202,329,343,196,432,169,71,137,336,336,71,474,123,137,316,302,329,163,156,110,336,316,363,78,363,363,202,363,84,110,104,418,91,343,104,97,322,363,356,110,316,356,71,363,329,32,343,370,117,363,150,343,329,397,32,411,156,91,19,432,163,474,117,123,84,117,91,117,363,6,343,336,104,363,110,130,363,363,150,130,384,183,391,123,370,84,363,52,176,296,377,137,488,58,275,316,6,363,329,110,78,183,322,316,123,356,117,322,97,316,45,377,377,123,97,322,302,150,32,363,84,329,110,289,13,26,169,329,123,384,58
1731598777033,282,45,356,71,26,150,196,216,26,6,26,19,52,6,137,156,19,117,235,19,13,13,45,13,196,19,6,65,52,13,156,6,123,322,71,269,6,316,6,39,0,363,13,242,39,370,302,104,39,418,26,397,343,78,19,467,6,560,84,425,13,316,343,26,384,32,176,467,488,425,84,460,202,104,282,97,350,404,329,196,391,425,439,143,538,32,502,309,52,356,91,322,123,336,418,143,336,289,350,130,495,169,363,104,150,474,84,425,84,322,574,137,104,343,71,370,117,137,391,150,322,363,117,356,130,322,488,130,196,336,150,176,84,97,316,84,336,65,65,143,316,84,343,176,117,404,524,439,91,302,84,453,130,404,130,110,336,104,71,460,39,130,322,156,329,336,71,123,183,363,130,65,336,336,71,336,316,58,123,350,65,262,363,350,156,343,117,275,65,336,411,143,65,336,316,104,97,467,117,309,343,289,65,316,377,123,446,169,302,202,391,91,329,176,336,84,52,425,216,363,123,350,196,460,404,143,343,481,71,150,350,130,32,329,432,439,78,296,229,418,26,13,269,343,137,78,97,302,343,6,343,143,52,404,474,309,143,97,302,474,91,309,418,97,296,322,363,156,84,474,110,404,350,439,137,329,143,130,343,78,418,176,52,45,343,377,350,123,356,343,39,309,84,137,296,104,343,350,110,316,377,26,78,189,117,289,446,13,377,123,356,110,336,329,336,446,202,130,509,322,97,169,26,391,110,377,474,123,110,343,143,336,150,363,370,110,296,13,52,356,384,363,137,176,336,336,169,84,169,289,45,356,363,78,350,84,296,309,163,110,488,377,117,123,316,336,309,52,110,302,309,52,370,78,302,6,350,104,91,32,52,316,123,65,216,143,282,309,6,377,19,343,0,531,117,110,377,39,309,84
1731598777101,282,26,316,52,0,189,196,235,39,6,13,58,6,52,137,130,6,176,229,32,6,143,6,143,156,13,176,19,137,0,13,163,110,235,275,309,13,343,26,343,329,32,439,84,32,370,176,65,309,418,91,0,316,78,391,356,19,52,391,488,78,309,322,71,329,425,26,481,397,78,123,316,370,39,329,104,65,418,439,58,269,474,560,110,626,32,183,432,467,6,495,156,391,467,202,32,58,343,110,169,322,156,143,322,71,78,163,329,13,322,84,329,65,343,363,343,143,26,453,39,302,143,289,329,39,589,104,356,350,137,110,78,418,104,370,356,363,397,163,356,446,32,322,91,316,150,350,336,78,329,302,411,502,439,91,391,343,117,329,45,289,432,150,71,343,104,322,150,65,391,322,336,356,137,336,391,309,350,370,370,130,322,316,137,404,84,322,156,336,343,143,350,343,78,356,117,425,502,137,289,104,110,545,117,316,322,97,97,137,322,302,336,65,363,176,322,363,117,350,336,104,460,71,439,350,169,58,104,19,350,97,336,6,329,488,65,71,391,52,58,150,391,169,150,316,143,130,282,110,130,363,130,322,156,404,19,391,84,137,19,336,176,32,117,302,336,322,363,84,350,84,183,104,32,377,322,150,19,302,316,19,363,97,336,377,282,78,418,110,425,97,329,84,384,296,130,26,110,296,97,91,296,91,309,156,137,262,156,397,446,163,143,322,156,196,71,363,104,363,97,356,156,117,384,19,296,343,189,343,104,350,316,329,302,91,350,169,370,370,45,336,130,343,183,302,309,336,343,97,26,316,52,13,137,309,84,262,418,26,183,104,404,104,296,269,481,150,97,183,169,97,316,84,336,97,45,110,316,130,322,169,137,156,91,296,336,26,309,32,439,343,316,370,123,123,26,65,309,91,110
